obj_regio1,obj_newlyConst,obj_yearConstructed,obj_firingTypes,obj_cellar,obj_houseNumber,obj_livingSpace,geo_krs,obj_condition,obj_street,geo_plz,obj_noRooms,obj_telekomInternetProductAvailable,obj_barrierFree,obj_regio3,obj_livingSpaceRange,obj_telekomUploadSpeed,obj_telekomDownloadSpeed,obj_purchasePrice,obj_purchasePrice_per_qm
Niedersachsen,n,1965.0,no_information,y,no_information,120.0,Friesland_Kreis,need_of_renovation,no_information,26340.0,5.0,True,n,Zetel,2.0,40.0,100.0,125000.0,1041.6666666666667
Niedersachsen,n,1918.0,oil,y,no_information,200.0,Cuxhaven_Kreis,no_information,no_information,21756.0,5.0,,n,other,6.0,,,380000.0,1900.0
Niedersachsen,y,2019.0,no_information,n,no_information,166.0,Heidekreis,no_information,no_information,29643.0,5.0,False,n,other,5.0,,,395000.0,2379.5180722891564
Niedersachsen,y,2020.0,geothermal,n,7,149.0,Wesermarsch_Kreis,first_time_use,An der Stadthalle,26931.0,5.0,False,n,Elsfleth,4.0,,,286000.0,1919.4630872483222
Niedersachsen,n,1994.0,gas,n,22 a,159.0,Stade_Kreis,well_kept,Appelhoff,21635.0,6.0,True,n,other,4.0,40.0,100.0,449600.0,2827.672955974843
Niedersachsen,n,1900.0,gas,n,no_information,300.0,Delmenhorst,refurbished,no_information,27751.0,6.0,True,n,other,8.0,40.0,100.0,746000.0,2486.6666666666665
Niedersachsen,n,1980.0,gas,y,no_information,175.0,Oldenburg_Oldenburg,no_information,no_information,26125.0,4.0,True,n,other,5.0,2.4,16.0,399000.0,2280.0
Niedersachsen,n,1953.0,gas,n,no_information,120.0,Delmenhorst,mint_condition,no_information,27755.0,4.0,True,n,other,2.0,40.0,100.0,299000.0,2491.6666666666665
Niedersachsen,n,1974.0,oil,y,no_information,140.0,Uelzen_Kreis,well_kept,no_information,29549.0,5.0,True,n,Bad_Bevensen,3.0,40.0,100.0,210000.0,1500.0
Niedersachsen,n,2000.0,gas,n,no_information,152.0,Hameln_Pyrmont_Kreis,no_information,no_information,31840.0,5.0,True,n,Hessisch_Oldendorf,4.0,2.4,16.0,310000.0,2039.4736842105262
Niedersachsen,n,2000.0,electricity,n,20,145.0,Emden,first_time_use,Taxusweg,26725.0,4.0,True,n,other,4.0,2.4,16.0,381000.0,2627.5862068965516
Niedersachsen,n,1970.0,,y,no_information,144.0,Diepholz_Kreis,well_kept,no_information,28857.0,4.0,True,n,other,4.0,2.4,16.0,280000.0,1944.4444444444443
Niedersachsen,n,2000.0,,n,18,145.0,Emden,first_time_use,Taxusweg,26725.0,4.0,True,n,other,4.0,2.4,16.0,374000.0,2579.310344827586
Niedersachsen,n,1955.0,gas,y,no_information,125.0,Leer_Kreis,no_information,no_information,26844.0,3.0,True,n,Jemgum,3.0,2.4,16.0,229000.0,1832.0
Niedersachsen,n,1978.0,oil,y,no_information,128.0,Celle_Kreis,no_information,no_information,29308.0,5.0,True,n,Winsen_Aller,3.0,40.0,100.0,255000.0,1992.1875
Niedersachsen,n,2017.0,geothermal,n,no_information,114.0,Osnabrück_Kreis,no_information,no_information,49586.0,4.0,False,n,other,2.0,,,275000.0,2412.280701754386
Niedersachsen,n,1967.0,oil,y,no_information,320.0,Wolfenbüttel_Kreis,modernized,no_information,38173.0,12.0,True,n,other,8.0,2.4,16.0,649000.0,2028.125
Niedersachsen,n,1957.0,gas,n,no_information,190.0,Gifhorn_Kreis,need_of_renovation,no_information,38179.0,4.0,True,y,other,6.0,40.0,100.0,360000.0,1894.7368421052631
Niedersachsen,n,1925.0,gas,n,no_information,300.0,Wittmund_Kreis,well_kept,no_information,26427.0,10.0,False,n,Esens,8.0,,,299000.0,996.6666666666666
Niedersachsen,n,1969.0,gas,y,no_information,175.0,Ammerland_Kreis,well_kept,no_information,26160.0,5.0,True,n,Bad_Zwischenahn,5.0,40.0,100.0,450000.0,2571.4285714285716
Niedersachsen,n,1942.0,gas,y,no_information,206.0,Osnabrück,no_information,no_information,49086.0,9.0,True,n,other,6.0,2.4,16.0,495000.0,2402.9126213592235
Niedersachsen,n,2007.0,gas,n,no_information,146.0,Stade_Kreis,well_kept,no_information,21614.0,4.0,True,n,Buxtehude,4.0,40.0,100.0,499000.0,3417.8082191780823
Niedersachsen,n,1979.0,oil,y,no_information,190.0,Hannover_Kreis,no_information,no_information,31832.0,9.0,True,n,Springe,6.0,40.0,100.0,399000.0,2100.0
Niedersachsen,n,1968.0,gas,y,no_information,123.0,Goslar_Kreis,no_information,no_information,38690.0,6.0,True,n,other,3.0,40.0,100.0,180000.0,1463.4146341463415
Niedersachsen,y,2020.0,gas,n,no_information,95.0,Osterholz_Kreis,no_information,no_information,28790.0,4.0,,n,Schwanewede,1.0,,,229900.0,2420.0
Niedersachsen,n,1900.0,gas,y,38,210.0,Göttingen_Kreis,need_of_renovation,D&ouml;rgesring,37434.0,9.0,True,n,other,6.0,40.0,100.0,85000.0,404.76190476190476
Niedersachsen,n,2010.0,solar_heating:natural_gas_light,n,no_information,123.69,Oldenburg_Kreis,mint_condition,no_information,27243.0,4.0,True,n,other,3.0,2.4,16.0,359000.0,2902.4173336567223
Niedersachsen,n,2000.0,district_heating,n,no_information,130.0,Hannover,modernized,no_information,30657.0,6.0,True,n,other,3.0,40.0,100.0,450000.0,3461.5384615384614
Niedersachsen,n,1965.0,gas,n,no_information,100.0,Oldenburg_Kreis,well_kept,no_information,26209.0,3.0,True,n,Hatten,1.0,2.4,16.0,220000.0,2200.0
Niedersachsen,n,1963.0,oil,n,no_information,82.0,Uelzen_Kreis,need_of_renovation,no_information,29549.0,4.0,True,n,Bad_Bevensen,1.0,40.0,100.0,120000.0,1463.4146341463415
Niedersachsen,n,2010.0,geothermal,n,no_information,260.0,Harburg_Kreis,well_kept,no_information,21376.0,7.0,True,n,other,7.0,2.4,16.0,569000.0,2188.4615384615386
Niedersachsen,n,1937.0,gas,y,no_information,177.0,Braunschweig,need_of_renovation,no_information,38116.0,6.0,True,n,other,5.0,40.0,100.0,358000.0,2022.5988700564972
Niedersachsen,n,2001.0,district_heating,y,no_information,156.23,Wolfsburg,well_kept,no_information,38442.0,5.0,True,n,other,4.0,2.4,16.0,564000.0,3610.0620879472576
Niedersachsen,n,1997.0,gas,y,no_information,326.0,Cuxhaven_Kreis,well_kept,no_information,27478.0,7.0,True,n,Cuxhaven,8.0,10.0,50.0,520000.0,1595.0920245398772
Niedersachsen,n,1930.0,gas,n,no_information,138.38,Ammerland_Kreis,no_information,no_information,26689.0,8.0,True,n,Apen,3.0,2.4,16.0,135000.0,975.5745049862697
Niedersachsen,n,1948.0,gas,y,no_information,73.0,Celle_Kreis,no_information,no_information,29328.0,3.0,True,n,other,1.0,2.4,16.0,124500.0,1705.4794520547946
Niedersachsen,n,1998.0,oil,y,no_information,94.0,Peine_Kreis,no_information,no_information,31249.0,4.0,True,n,other,1.0,2.4,16.0,275000.0,2925.531914893617
Niedersachsen,n,1997.0,gas,n,no_information,195.0,Cloppenburg_Kreis,no_information,no_information,26683.0,6.0,True,n,Saterland,6.0,2.4,16.0,329000.0,1687.179487179487
Niedersachsen,n,1818.0,electricity,n,no_information,200.0,Lüneburg_Kreis,well_kept,no_information,21369.0,4.0,True,n,other,6.0,2.4,16.0,325000.0,1625.0
Niedersachsen,n,1953.0,gas,n,no_information,100.0,Lüneburg_Kreis,no_information,no_information,21369.0,4.0,True,n,other,1.0,2.4,6.0,169000.0,1690.0
Niedersachsen,n,2017.0,district_heating,n,no_information,141.0,Hannover_Kreis,mint_condition,no_information,30827.0,5.0,True,n,Garbsen,4.0,2.4,16.0,399000.0,2829.7872340425533
Niedersachsen,n,1977.0,gas,n,no_information,274.0,Stade_Kreis,no_information,no_information,21683.0,4.0,True,n,Stade,8.0,40.0,100.0,775000.0,2828.4671532846714
Niedersachsen,n,1996.0,oil,n,no_information,340.0,Ammerland_Kreis,well_kept,no_information,26180.0,11.0,False,n,Rastede,8.0,,,1299000.0,3820.5882352941176
Niedersachsen,n,2004.0,gas,n,no_information,174.91,Gifhorn_Kreis,well_kept,no_information,38471.0,6.0,True,y,Rühen,5.0,40.0,100.0,395000.0,2258.3042707678237
Niedersachsen,n,1956.0,oil,y,no_information,182.0,Braunschweig,well_kept,no_information,38110.0,9.0,True,n,other,6.0,40.0,100.0,468000.0,2571.4285714285716
Niedersachsen,n,1913.0,oil,n,no_information,140.0,Rotenburg_Wümme_Kreis,no_information,no_information,27432.0,6.0,True,n,Bremervörde,3.0,2.4,16.0,225000.0,1607.142857142857
Niedersachsen,n,1970.0,oil,y,no_information,242.0,Celle_Kreis,well_kept,no_information,29351.0,6.0,True,y,other,7.0,40.0,100.0,379000.0,1566.1157024793388
Niedersachsen,n,1959.0,gas,n,no_information,126.0,Harburg_Kreis,modernized,no_information,21244.0,5.0,True,n,Buchholz_in_der_Nordheide,3.0,40.0,100.0,265000.0,2103.1746031746034
Niedersachsen,n,1980.0,gas,n,no_information,150.0,Braunschweig,well_kept,no_information,38112.0,6.0,True,n,other,4.0,40.0,100.0,422000.0,2813.3333333333335
Niedersachsen,n,1978.0,no_information,n,no_information,85.0,Osnabrück_Kreis,no_information,no_information,49584.0,3.0,True,n,Fürstenau,1.0,40.0,100.0,135000.0,1588.235294117647
Niedersachsen,n,2008.0,no_information,n,no_information,151.4,Helmstedt_Kreis,well_kept,no_information,38368.0,4.0,True,n,other,4.0,40.0,100.0,537000.0,3546.895640686922
Niedersachsen,n,1972.0,gas,n,no_information,274.06,Hannover_Kreis,well_kept,no_information,31535.0,9.0,True,n,Neustadt_am_Rübenberge,8.0,40.0,100.0,370000.0,1350.0693278844049
Niedersachsen,n,1961.0,oil,n,no_information,281.0,Osterholz_Kreis,fully_renovated,no_information,27721.0,11.5,True,n,Ritterhude,8.0,2.4,16.0,474000.0,1686.832740213523
Niedersachsen,n,2000.0,no_information,n,no_information,148.0,Göttingen_Kreis,no_information,no_information,37120.0,5.0,True,n,Bovenden,4.0,2.4,16.0,469000.0,3168.9189189189187
Niedersachsen,y,2020.0,no_information,n,no_information,211.0,Aurich_Kreis,no_information,no_information,26607.0,8.0,True,n,Aurich,6.0,2.4,6.0,439000.0,2080.5687203791467
Niedersachsen,n,1968.0,gas,n,no_information,126.0,Braunschweig,well_kept,no_information,38126.0,7.0,True,n,other,3.0,40.0,100.0,359000.0,2849.2063492063494
Niedersachsen,n,2001.0,gas,n,40a,131.1,Heidekreis,well_kept,Am Risch,29683.0,6.0,True,n,other,3.0,2.4,16.0,270000.0,2059.496567505721
Niedersachsen,n,1972.0,gas,y,no_information,191.88,Leer_Kreis,well_kept,no_information,26817.0,7.0,True,n,Rhauderfehn,6.0,2.4,16.0,289000.0,1506.1496768813843
Niedersachsen,n,1939.0,gas,n,no_information,170.0,Salzgitter,well_kept,no_information,38259.0,5.0,True,n,Bad,5.0,40.0,100.0,295000.0,1735.2941176470588
Niedersachsen,y,2020.0,no_information,n,no_information,108.0,Aurich_Kreis,no_information,no_information,26607.0,4.0,True,n,Aurich,2.0,2.4,6.0,229000.0,2120.3703703703704
Niedersachsen,n,1965.0,gas,y,no_information,180.0,Osterholz_Kreis,well_kept,no_information,27711.0,4.0,True,n,Osterholz_Scharmbeck,5.0,2.4,16.0,319000.0,1772.2222222222222
Niedersachsen,n,2007.0,geothermal,n,no_information,145.0,Leer_Kreis,mint_condition,no_information,26831.0,5.0,True,n,Bunde,4.0,40.0,100.0,305000.0,2103.448275862069
Niedersachsen,n,2004.0,gas,n,no_information,195.0,Leer_Kreis,mint_condition,no_information,26831.0,6.0,True,n,Bunde,6.0,40.0,100.0,299500.0,1535.8974358974358
Niedersachsen,n,1806.0,gas,y,no_information,300.0,Helmstedt_Kreis,refurbished,no_information,38458.0,9.0,True,n,other,8.0,40.0,100.0,249500.0,831.6666666666666
Niedersachsen,y,2020.0,no_information,n,no_information,103.0,Aurich_Kreis,no_information,no_information,26607.0,4.0,True,n,Aurich,2.0,2.4,6.0,209000.0,2029.126213592233
Niedersachsen,n,1998.0,gas,n,no_information,200.0,Aurich_Kreis,no_information,no_information,26524.0,6.0,True,n,Hage,6.0,2.4,16.0,379000.0,1895.0
Niedersachsen,n,2001.0,gas,n,no_information,95.0,Aurich_Kreis,well_kept,no_information,26524.0,4.0,True,n,Hage,1.0,2.4,16.0,199000.0,2094.7368421052633
Niedersachsen,n,1955.0,oil:wood,y,no_information,250.0,Uelzen_Kreis,well_kept,no_information,29588.0,11.0,True,n,other,7.0,2.4,16.0,315000.0,1260.0
Niedersachsen,n,2009.0,solar_heating,n,no_information,390.0,Hannover_Kreis,mint_condition,no_information,31319.0,11.0,True,n,other,8.0,2.4,16.0,1290000.0,3307.6923076923076
Niedersachsen,n,1972.0,gas,n,no_information,170.52,Stade_Kreis,well_kept,no_information,21635.0,6.0,True,n,other,5.0,2.4,16.0,399999.0,2345.7600281491905
Niedersachsen,n,1977.0,gas,n,no_information,135.0,Grafschaft_Bentheim_Kreis,no_information,no_information,49835.0,4.0,False,n,other,3.0,,,229000.0,1696.2962962962963
Niedersachsen,n,1907.0,gas,y,no_information,309.93,Heidekreis,well_kept,no_information,29664.0,15.0,True,n,Walsrode,8.0,40.0,100.0,420000.0,1355.144710095828
Niedersachsen,n,1993.0,gas,y,no_information,440.0,Lüneburg_Kreis,fully_renovated,no_information,21379.0,12.0,True,n,other,8.0,2.4,6.0,549000.0,1247.7272727272727
Niedersachsen,n,1968.0,oil,y,10,220.0,Gifhorn_Kreis,no_information,Lupinenstra&szlig;e,38468.0,7.0,False,n,other,6.0,,,340000.0,1545.4545454545455
Niedersachsen,n,2002.0,gas,n,no_information,217.59,Lüneburg_Kreis,mint_condition,no_information,21368.0,6.0,True,n,other,6.0,2.4,16.0,499000.0,2293.3039202169216
Niedersachsen,n,1981.0,gas,n,no_information,250.0,Aurich_Kreis,well_kept,no_information,26603.0,8.0,True,n,Aurich,7.0,2.4,16.0,384000.0,1536.0
Niedersachsen,y,2020.0,no_information,n,no_information,87.0,Cuxhaven_Kreis,first_time_use,no_information,27476.0,3.0,True,n,Cuxhaven,1.0,40.0,100.0,265776.0,3054.896551724138
Niedersachsen,n,1975.0,gas,n,no_information,140.0,Aurich_Kreis,well_kept,no_information,26605.0,5.0,True,n,Aurich,3.0,2.4,16.0,245000.0,1750.0
Niedersachsen,n,1993.0,gas,n,no_information,185.0,Osterholz_Kreis,well_kept,no_information,28865.0,5.0,True,n,Lilienthal,6.0,2.4,6.0,498000.0,2691.891891891892
Niedersachsen,n,1911.0,gas,y,no_information,242.28,Cuxhaven_Kreis,need_of_renovation,no_information,27612.0,14.0,False,n,Loxstedt,7.0,,,309000.0,1275.3838533927687
Niedersachsen,n,1898.0,gas,y,no_information,205.0,Ammerland_Kreis,no_information,no_information,26180.0,9.0,True,n,Rastede,6.0,2.4,16.0,559000.0,2726.829268292683
Niedersachsen,n,1996.0,gas,n,no_information,358.0,Helmstedt_Kreis,no_information,no_information,38464.0,6.5,False,n,other,8.0,,,458000.0,1279.3296089385474
Niedersachsen,n,1959.0,oil,y,no_information,152.0,Wolfenbüttel_Kreis,need_of_renovation,no_information,38312.0,7.0,True,n,Achim,4.0,,,180000.0,1184.2105263157894
Niedersachsen,n,1900.0,,n,no_information,320.0,Göttingen_Kreis,no_information,no_information,34355.0,11.0,True,n,other,8.0,40.0,100.0,199000.0,621.875
Niedersachsen,y,2021.0,solar_heating:gas,n,no_information,120.0,Wolfenbüttel_Kreis,first_time_use,no_information,38315.0,4.0,,n,other,2.0,,,242000.0,2016.6666666666667
Niedersachsen,n,1954.0,gas,n,no_information,177.0,Wittmund_Kreis,no_information,no_information,26409.0,4.0,False,n,Wittmund,5.0,,,429000.0,2423.728813559322
Niedersachsen,n,1900.0,electricity,n,no_information,285.0,Lüchow_Dannenberg_Kreis,refurbished,no_information,29462.0,12.0,True,n,other,8.0,40.0,100.0,107500.0,377.1929824561403
Niedersachsen,n,1932.0,gas,y,no_information,200.0,Aurich_Kreis,no_information,no_information,26603.0,10.0,True,n,Aurich,6.0,2.4,16.0,299000.0,1495.0
Niedersachsen,n,1974.0,gas,n,no_information,122.0,Harburg_Kreis,well_kept,no_information,21435.0,4.0,True,n,other,3.0,40.0,100.0,339000.0,2778.688524590164
Niedersachsen,y,2019.0,gas,n,no_information,93.0,Aurich_Kreis,no_information,no_information,26506.0,4.0,True,n,Norden,1.0,40.0,100.0,289900.0,3117.2043010752686
Niedersachsen,y,2020.0,gas,n,no_information,95.0,Emsland_Kreis,no_information,no_information,49832.0,3.0,True,n,other,1.0,40.0,100.0,211000.0,2221.0526315789475
Niedersachsen,y,2019.0,gas,n,no_information,150.0,Harburg_Kreis,first_time_use_after_refurbishment,no_information,21423.0,4.0,False,n,Winsen_Luhe,4.0,,,379000.0,2526.6666666666665
Niedersachsen,n,1973.0,pellet_heating:gas,n,no_information,238.0,Hildesheim_Kreis,modernized,no_information,31036.0,7.0,True,n,other,7.0,2.4,16.0,330000.0,1386.5546218487395
Niedersachsen,n,1900.0,oil,y,no_information,226.0,Schaumburg_Kreis,need_of_renovation,no_information,31688.0,9.0,True,n,other,7.0,40.0,100.0,129000.0,570.7964601769911
Niedersachsen,n,1953.0,oil,y,3,235.0,Osterode_am_Harz_Kreis,modernized,Gipsm&uuml;hlenweg,37520.0,9.0,True,y,Osterode_am_Harz,7.0,5.0,25.0,459000.0,1953.1914893617022
Niedersachsen,n,1900.0,gas,n,no_information,285.0,Rotenburg_Wümme_Kreis,modernized,no_information,27419.0,6.0,False,n,other,8.0,,,699000.0,2452.6315789473683
Niedersachsen,n,1959.0,gas,y,no_information,107.0,Osterode_am_Harz_Kreis,fully_renovated,no_information,37199.0,4.0,True,n,other,2.0,10.0,50.0,198000.0,1850.4672897196263
Niedersachsen,n,1968.0,gas,y,no_information,75.0,Celle_Kreis,well_kept,no_information,29339.0,3.0,True,n,other,1.0,40.0,100.0,159000.0,2120.0
Niedersachsen,n,1968.0,gas,y,no_information,75.0,Celle_Kreis,well_kept,no_information,29339.0,3.0,True,n,other,1.0,40.0,100.0,159000.0,2120.0
Niedersachsen,n,1979.0,oil,y,no_information,225.0,Wolfsburg,fully_renovated,no_information,38444.0,6.0,True,n,other,7.0,2.4,16.0,695000.0,3088.8888888888887
Niedersachsen,y,2020.0,no_information,n,5a+b,118.0,Lüneburg_Kreis,first_time_use,Tellmer Dorfstra&szlig;e,21386.0,6.0,,n,other,2.0,,,253000.0,2144.0677966101694
Niedersachsen,n,1970.0,no_information,y,no_information,235.0,Cuxhaven_Kreis,no_information,no_information,27639.0,8.0,True,n,other,7.0,2.4,16.0,290000.0,1234.0425531914893
Niedersachsen,n,1900.0,electricity,y,no_information,129.0,Hildesheim_Kreis,no_information,no_information,31171.0,6.0,True,n,other,3.0,2.4,16.0,95000.0,736.4341085271318
Niedersachsen,n,1965.0,gas,n,no_information,290.0,Heidekreis,no_information,no_information,29640.0,8.0,True,n,Schneverdingen,8.0,2.4,16.0,586000.0,2020.6896551724137
Niedersachsen,n,2003.0,gas,n,no_information,234.0,Peine_Kreis,no_information,no_information,31246.0,6.0,True,n,other,7.0,2.4,16.0,399000.0,1705.128205128205
Niedersachsen,n,1995.0,natural_gas_light,y,no_information,121.0,Osnabrück_Kreis,well_kept,no_information,49586.0,5.0,False,n,other,3.0,,,149000.0,1231.404958677686
Niedersachsen,n,1990.0,gas,y,no_information,84.0,Gifhorn_Kreis,modernized,no_information,38554.0,3.0,False,n,other,1.0,,,239000.0,2845.2380952380954
Niedersachsen,n,1975.0,gas,n,no_information,280.28,Friesland_Kreis,well_kept,no_information,26419.0,11.0,True,n,Schortens,8.0,10.0,50.0,379000.0,1352.2192093620667
Niedersachsen,n,1930.0,natural_gas_light,y,no_information,109.0,Hannover_Kreis,no_information,no_information,31515.0,4.0,True,n,Wunstorf,2.0,40.0,100.0,249000.0,2284.4036697247707
Niedersachsen,n,1973.0,gas,n,no_information,250.0,Aurich_Kreis,well_kept,no_information,26639.0,7.0,True,n,Wiesmoor,7.0,40.0,100.0,299000.0,1196.0
Niedersachsen,n,1961.0,oil,y,44,142.0,Hildesheim_Kreis,well_kept,Horststr.,31061.0,6.0,True,n,Alfeld_Leine,4.0,40.0,100.0,159000.0,1119.718309859155
Niedersachsen,n,1974.0,oil,y,no_information,137.0,Diepholz_Kreis,no_information,no_information,27211.0,4.0,True,n,other,3.0,2.4,16.0,229000.0,1671.5328467153286
Niedersachsen,n,1968.0,oil,y,no_information,91.0,Hannover_Kreis,well_kept,no_information,30916.0,4.0,True,n,Isernhagen,1.0,40.0,100.0,329000.0,3615.3846153846152
Niedersachsen,y,2020.0,gas,n,no_information,100.0,Friesland_Kreis,no_information,no_information,26441.0,3.0,,n,Jever,1.0,,,238000.0,2380.0
Niedersachsen,n,1976.0,oil,y,no_information,87.83,Rotenburg_Wümme_Kreis,well_kept,no_information,27367.0,3.0,True,n,other,1.0,2.4,16.0,245000.0,2789.4796766480704
Niedersachsen,n,1850.0,gas,y,no_information,364.0,Diepholz_Kreis,refurbished,no_information,27305.0,10.0,True,n,other,8.0,2.4,16.0,500000.0,1373.6263736263736
Niedersachsen,n,1981.0,natural_gas_light,n,no_information,206.78,Cloppenburg_Kreis,no_information,no_information,49661.0,4.0,True,n,other,6.0,2.4,16.0,385000.0,1861.882193635748
Niedersachsen,n,1915.0,gas,n,2a,105.0,Friesland_Kreis,no_information,M&uuml;hlenstra&szlig;e,26434.0,4.0,True,n,Wangerland,2.0,4.0,16.0,60000.0,571.4285714285714
Niedersachsen,n,1948.0,natural_gas_light,n,no_information,240.0,Emsland_Kreis,no_information,no_information,26897.0,9.0,True,n,other,7.0,2.4,16.0,267000.0,1112.5
Niedersachsen,n,1972.0,oil,y,no_information,140.0,Lüneburg_Kreis,need_of_renovation,no_information,21335.0,4.0,True,n,Lüneburg,3.0,40.0,100.0,480000.0,3428.5714285714284
Niedersachsen,n,1968.0,oil,n,no_information,130.0,Cuxhaven_Kreis,well_kept,no_information,27612.0,4.0,True,n,Loxstedt,3.0,40.0,100.0,199900.0,1537.6923076923076
Niedersachsen,n,2002.0,gas,n,no_information,285.0,Hannover_Kreis,well_kept,no_information,31535.0,5.0,True,y,Neustadt_am_Rübenberge,8.0,40.0,100.0,960000.0,3368.4210526315787
Niedersachsen,n,1523.0,no_information,y,no_information,300.0,Lüneburg_Kreis,well_kept,no_information,21335.0,10.0,True,n,Lüneburg,8.0,40.0,100.0,1250000.0,4166.666666666667
Niedersachsen,n,1913.0,gas,n,no_information,180.0,Lüneburg_Kreis,need_of_renovation,no_information,21394.0,8.0,True,n,other,5.0,40.0,100.0,395000.0,2194.4444444444443
Niedersachsen,n,1964.0,gas,n,no_information,185.0,Wolfenbüttel_Kreis,fully_renovated,no_information,38304.0,8.0,True,n,Wolfenbüttel,6.0,2.4,16.0,466500.0,2521.6216216216217
Niedersachsen,n,1950.0,no_information,n,no_information,200.0,Cuxhaven_Kreis,no_information,no_information,27639.0,7.0,True,n,other,6.0,2.4,16.0,269000.0,1345.0
Niedersachsen,n,1962.0,geothermal,n,no_information,286.0,Osterholz_Kreis,no_information,no_information,27729.0,9.0,True,n,other,8.0,10.0,50.0,390000.0,1363.6363636363637
Niedersachsen,n,1976.0,oil,n,no_information,240.0,Cuxhaven_Kreis,no_information,no_information,21755.0,8.0,True,n,other,7.0,2.4,16.0,449000.0,1870.8333333333333
Niedersachsen,n,1976.0,oil,n,no_information,355.5,Osterholz_Kreis,modernized,no_information,28865.0,8.0,True,n,Lilienthal,8.0,2.4,16.0,1280000.0,3600.56258790436
Niedersachsen,n,1927.0,gas,n,no_information,140.0,Heidekreis,no_information,no_information,29633.0,7.0,True,n,other,3.0,2.4,16.0,175000.0,1250.0
Niedersachsen,n,1900.0,oil,y,no_information,360.0,Hannover_Kreis,well_kept,no_information,31311.0,16.0,,n,Uetze,8.0,,,680000.0,1888.888888888889
Niedersachsen,n,1900.0,gas,n,2,360.0,Goslar_Kreis,no_information,Alter Kaiserweg,38667.0,12.0,True,n,Bad_Harzburg,8.0,40.0,100.0,200000.0,555.5555555555555
Niedersachsen,n,1977.0,gas,y,no_information,94.0,Cuxhaven_Kreis,well_kept,no_information,27476.0,4.0,True,n,Cuxhaven,1.0,40.0,100.0,198000.0,2106.3829787234044
Niedersachsen,n,1994.0,gas,n,no_information,116.56,Uelzen_Kreis,no_information,no_information,29559.0,4.0,True,n,other,2.0,2.4,16.0,162500.0,1394.1317776252574
Niedersachsen,n,1952.0,gas,y,no_information,98.0,Salzgitter,no_information,no_information,38226.0,3.5,True,n,Lebenstedt,1.0,40.0,100.0,175000.0,1785.7142857142858
Niedersachsen,n,1968.0,oil,y,no_information,140.0,Aurich_Kreis,no_information,no_information,26639.0,4.0,False,n,Wiesmoor,3.0,,,159000.0,1135.7142857142858
Niedersachsen,n,1900.0,no_information,n,no_information,210.0,Emsland_Kreis,no_information,no_information,49777.0,10.0,True,n,other,6.0,40.0,100.0,320000.0,1523.8095238095239
Niedersachsen,n,1911.0,gas,y,no_information,330.0,Goslar_Kreis,no_information,no_information,38704.0,7.0,True,n,other,8.0,40.0,100.0,250000.0,757.5757575757576
Niedersachsen,n,1959.0,natural_gas_light,y,no_information,207.1,Salzgitter,well_kept,no_information,38259.0,6.0,True,n,Bad,6.0,40.0,100.0,259000.0,1250.6035731530662
Niedersachsen,n,1964.0,,y,no_information,96.0,Rotenburg_Wümme_Kreis,no_information,no_information,27442.0,4.0,True,n,other,1.0,2.4,16.0,259000.0,2697.9166666666665
Niedersachsen,n,1963.0,gas,y,no_information,128.0,Hannover_Kreis,well_kept,no_information,31275.0,6.0,True,n,Lehrte,3.0,40.0,100.0,299000.0,2335.9375
Niedersachsen,n,1975.0,gas,y,no_information,91.0,Hannover_Kreis,well_kept,no_information,31303.0,4.0,True,n,Burgdorf,1.0,40.0,100.0,249000.0,2736.263736263736
Niedersachsen,n,1955.0,gas,y,no_information,94.2,Aurich_Kreis,fully_renovated,no_information,26639.0,5.0,True,n,Wiesmoor,1.0,2.4,16.0,160000.0,1698.5138004246285
Niedersachsen,n,1977.0,oil,y,no_information,140.09,Cuxhaven_Kreis,need_of_renovation,no_information,27624.0,4.0,True,n,other,3.0,2.4,16.0,199000.0,1420.515382968092
Niedersachsen,n,1998.0,gas,n,no_information,155.0,Osnabrück_Kreis,well_kept,no_information,49214.0,6.0,True,n,other,4.0,2.4,16.0,399000.0,2574.1935483870966
Niedersachsen,n,1973.0,oil,y,no_information,222.0,Göttingen_Kreis,well_kept,no_information,37434.0,10.0,True,n,other,7.0,40.0,100.0,295000.0,1328.8288288288288
Niedersachsen,n,1773.0,gas,y,no_information,198.0,Goslar_Kreis,well_kept,no_information,38642.0,5.0,True,n,Goslar,6.0,40.0,100.0,195000.0,984.8484848484849
Niedersachsen,n,1967.0,gas,y,no_information,210.0,Osterholz_Kreis,no_information,no_information,28790.0,6.0,True,n,Schwanewede,6.0,40.0,100.0,395000.0,1880.952380952381
Niedersachsen,n,1950.0,gas,y,no_information,240.0,Salzgitter,modernized,no_information,38259.0,11.0,True,n,Bad,7.0,40.0,100.0,295000.0,1229.1666666666667
Niedersachsen,n,1967.0,oil,n,no_information,290.0,Hildesheim_Kreis,well_kept,no_information,31162.0,6.0,True,n,Bad_Salzdetfurth,8.0,2.4,16.0,389000.0,1341.3793103448277
Niedersachsen,n,1977.0,gas,n,no_information,252.0,Hildesheim_Kreis,well_kept,no_information,31061.0,8.0,True,n,Alfeld_Leine,7.0,40.0,100.0,295000.0,1170.6349206349207
Niedersachsen,n,1961.0,gas,y,no_information,184.0,Göttingen_Kreis,modernized,no_information,37085.0,8.0,True,n,Göttingen,6.0,40.0,100.0,790000.0,4293.478260869565
