obj_newlyConst,obj_yearConstructed,obj_firingTypes,obj_cellar,obj_livingSpace,geo_krs,obj_condition,geo_plz,obj_noRooms,obj_telekomInternetProductAvailable,obj_barrierFree,obj_regio3,obj_livingSpaceRange,obj_telekomUploadSpeed,obj_telekomDownloadSpeed,obj_purchasePrice,obj_purchasePrice_per_qm,obj_hasInternetData,firingType_grouped
n,1970.0,gas,n,175.0,Uelzen_Kreis,unknown,29584.0,5.0,1.0,n,other,5.0,5.0,25.0,229000.0,1308.571428571429,1,gas
n,1975.0,pellet_heating,y,180.0,Uelzen_Kreis,first_time_use_after_refurbishment,29562.0,4.0,1.0,n,other,5.0,2.4,6.0,179000.0,994.4444444444443,1,erneuerbar
n,1998.0,gas,n,326.0,Uelzen_Kreis,mint_condition,29525.0,9.0,1.0,n,Uelzen,8.0,40.0,100.0,498000.0,1527.6073619631902,1,gas
n,1950.0,oil,y,100.0,Uelzen_Kreis,modernized,29556.0,3.0,1.0,n,other,1.0,2.4,6.0,149000.0,1490.0,1,oil
y,2021.0,geothermal,n,122.0,Uelzen_Kreis,unknown,29571.0,4.0,0.0,n,other,3.0,0.0,0.0,269299.0,2207.3688524590166,0,erneuerbar
n,1900.0,oil,y,200.0,Uelzen_Kreis,well_kept,29525.0,8.0,1.0,n,Uelzen,6.0,2.4,16.0,205000.0,1025.0,1,oil
n,1950.0,oil,n,300.0,Uelzen_Kreis,well_kept,29394.0,12.0,1.0,n,other,8.0,2.4,6.0,289000.0,963.3333333333334,1,oil
n,1961.0,oil,n,172.0,Uelzen_Kreis,modernized,29549.0,7.0,1.0,n,Bad_Bevensen,5.0,40.0,100.0,279000.0,1622.093023255814,1,oil
n,1971.0,gas,y,210.0,Uelzen_Kreis,well_kept,29525.0,8.0,1.0,n,Uelzen,6.0,40.0,100.0,398000.0,1895.2380952380952,1,gas
n,1955.0,gas,n,192.75,Uelzen_Kreis,well_kept,29525.0,6.0,1.0,n,Uelzen,6.0,40.0,100.0,275000.0,1426.7185473411157,1,gas
n,1936.0,gas,y,200.0,Uelzen_Kreis,unknown,29525.0,9.0,1.0,n,Uelzen,6.0,40.0,100.0,430000.0,2150.0,1,gas
n,1927.0,oil,y,240.0,Uelzen_Kreis,unknown,29590.0,10.0,unknown,n,other,7.0,0.0,0.0,335000.0,1395.8333333333333,0,oil
n,1926.0,gas,y,150.0,Uelzen_Kreis,need_of_renovation,29597.0,9.0,1.0,n,other,4.0,2.4,16.0,99000.0,660.0,1,gas
y,2020.0,unknown,n,139.2,Uelzen_Kreis,first_time_use,29553.0,5.0,0.0,n,other,3.0,0.0,0.0,375000.0,2693.9655172413795,0,unknown
n,1975.0,oil,y,104.33,Uelzen_Kreis,unknown,29525.0,4.0,1.0,n,Uelzen,2.0,2.4,16.0,139000.0,1332.3109364516438,1,oil
n,2012.0,electricity,n,234.0,Uelzen_Kreis,well_kept,29565.0,6.0,1.0,n,other,7.0,0.0,0.0,335000.0,1431.6239316239316,0,strom
n,1930.0,oil,n,160.0,Uelzen_Kreis,unknown,29559.0,6.0,0.0,n,other,4.0,0.0,0.0,115000.0,718.75,0,oil
n,1980.0,oil,y,185.0,Uelzen_Kreis,well_kept,29571.0,7.0,1.0,n,other,6.0,40.0,100.0,239000.0,1291.891891891892,1,oil
n,1905.0,oil,n,306.0,Uelzen_Kreis,modernized,29559.0,10.0,1.0,n,other,8.0,2.4,6.0,234000.0,764.7058823529412,1,oil
n,1978.0,oil,n,706.0,Uelzen_Kreis,fully_renovated,29594.0,17.0,1.0,n,other,8.0,2.4,6.0,390000.0,552.4079320113315,1,oil
n,1976.0,gas,n,215.0,Uelzen_Kreis,unknown,29559.0,7.0,1.0,n,other,6.0,2.4,16.0,250000.0,1162.7906976744189,1,gas
n,1905.0,electricity,n,200.0,Uelzen_Kreis,unknown,29556.0,8.0,1.0,n,other,6.0,2.4,16.0,398000.0,1990.0,1,strom
n,1908.0,gas:oil,n,300.0,Uelzen_Kreis,well_kept,29525.0,10.0,1.0,n,Uelzen,8.0,40.0,100.0,155000.0,516.6666666666666,1,gas
n,1870.0,oil,n,540.0,Uelzen_Kreis,unknown,29593.0,12.0,1.0,n,other,8.0,40.0,100.0,385000.0,712.9629629629629,1,oil
y,2020.0,gas,n,135.0,Uelzen_Kreis,first_time_use,29575.0,5.0,0.0,n,other,3.0,0.0,0.0,359000.0,2659.259259259259,0,gas
n,1979.0,oil,y,175.0,Uelzen_Kreis,well_kept,29574.0,6.0,1.0,n,other,5.0,40.0,100.0,140000.0,800.0,1,oil
n,1973.0,electricity,n,206.0,Uelzen_Kreis,negotiable,29556.0,9.0,1.0,n,other,6.0,2.4,16.0,270000.0,1310.6796116504854,1,strom
n,1898.0,oil:wood,y,285.0,Uelzen_Kreis,well_kept,29525.0,9.0,1.0,n,Uelzen,8.0,2.4,16.0,275000.0,964.9122807017544,1,oil
y,2020.0,gas,n,1120.0,Uelzen_Kreis,first_time_use,29549.0,30.0,1.0,n,Bad_Bevensen,8.0,40.0,100.0,3752000.0,3350.0,1,gas
n,1896.0,oil,n,435.0,Uelzen_Kreis,unknown,29584.0,15.0,1.0,n,other,8.0,40.0,100.0,267900.0,615.8620689655172,1,oil
n,1975.0,oil,y,246.0,Uelzen_Kreis,well_kept,29556.0,10.0,1.0,n,other,7.0,0.0,0.0,235000.0,955.2845528455284,0,oil
n,1940.0,oil,y,162.0,Uelzen_Kreis,well_kept,29525.0,6.0,1.0,n,Uelzen,5.0,40.0,100.0,244000.0,1506.1728395061727,1,oil
n,1984.0,oil,y,143.0,Uelzen_Kreis,well_kept,29553.0,4.0,1.0,n,other,4.0,2.4,16.0,379000.0,2650.3496503496503,1,oil
n,1925.0,oil,y,140.0,Uelzen_Kreis,unknown,29394.0,5.0,0.0,n,other,3.0,0.0,0.0,95000.0,678.5714285714286,0,oil
n,1969.0,oil,y,130.0,Uelzen_Kreis,well_kept,29549.0,5.0,1.0,n,Bad_Bevensen,3.0,40.0,100.0,199000.0,1530.7692307692307,1,oil
n,2004.0,gas,y,200.0,Uelzen_Kreis,well_kept,29525.0,6.0,1.0,n,Uelzen,6.0,40.0,100.0,398000.0,1990.0,1,gas
y,2020.0,unknown,n,135.0,Uelzen_Kreis,mint_condition,29556.0,5.0,1.0,n,other,3.0,2.4,16.0,285000.0,2111.1111111111118,1,unknown
n,1974.0,oil,y,140.0,Uelzen_Kreis,well_kept,29549.0,5.0,1.0,n,Bad_Bevensen,3.0,40.0,100.0,210000.0,1500.0,1,oil
n,1963.0,oil,n,82.0,Uelzen_Kreis,need_of_renovation,29549.0,4.0,1.0,n,Bad_Bevensen,1.0,40.0,100.0,120000.0,1463.4146341463415,1,oil
n,1955.0,oil:wood,y,250.0,Uelzen_Kreis,well_kept,29588.0,11.0,1.0,n,other,7.0,2.4,16.0,315000.0,1260.0,1,oil
n,1994.0,gas,n,116.56,Uelzen_Kreis,unknown,29559.0,4.0,1.0,n,other,2.0,2.4,16.0,162500.0,1394.1317776252574,1,gas
n,1980.0,oil,n,115.0,Uelzen_Kreis,unknown,29562.0,4.0,1.0,n,other,2.0,0.0,0.0,135000.0,1173.9130434782608,0,oil
n,1880.0,natural_gas_light,y,201.0,Uelzen_Kreis,unknown,29549.0,10.0,1.0,n,Bad_Bevensen,6.0,40.0,100.0,329000.0,1636.81592039801,1,gas
n,1963.0,gas,n,249.0,Uelzen_Kreis,need_of_renovation,29584.0,9.5,1.0,n,other,7.0,40.0,100.0,220000.0,883.5341365461848,1,gas
n,1977.0,gas,y,140.0,Uelzen_Kreis,well_kept,29525.0,6.0,1.0,n,Uelzen,3.0,40.0,100.0,260000.0,1857.142857142857,1,gas
y,2020.0,unknown,n,139.2,Uelzen_Kreis,first_time_use,29553.0,5.0,0.0,n,other,3.0,0.0,0.0,452000.0,3247.1264367816093,0,unknown
n,1959.0,oil,y,250.0,Uelzen_Kreis,well_kept,29549.0,6.0,0.0,n,Bad_Bevensen,7.0,0.0,0.0,545000.0,2180.0,0,oil
n,1969.0,oil,y,215.0,Uelzen_Kreis,well_kept,29549.0,6.0,1.0,n,Bad_Bevensen,6.0,40.0,100.0,398000.0,1851.1627906976744,1,oil
n,1975.0,gas,y,263.0,Uelzen_Kreis,well_kept,29549.0,12.0,1.0,n,Bad_Bevensen,8.0,40.0,100.0,329000.0,1250.9505703422053,1,gas
n,2016.0,gas,n,138.0,Uelzen_Kreis,mint_condition,29525.0,4.0,1.0,n,Uelzen,3.0,40.0,100.0,339000.0,2456.521739130435,1,gas
n,1935.0,gas,y,110.0,Uelzen_Kreis,refurbished,29549.0,4.0,1.0,n,Bad_Bevensen,2.0,40.0,100.0,200000.0,1818.1818181818185,1,gas
n,2012.0,electricity,n,234.0,Uelzen_Kreis,well_kept,29565.0,6.0,1.0,n,other,7.0,0.0,0.0,335000.0,1431.6239316239316,0,strom
n,2000.0,gas,y,192.0,Uelzen_Kreis,well_kept,29559.0,9.0,1.0,n,other,6.0,2.4,16.0,378000.0,1968.75,1,gas
n,2005.0,gas,n,130.0,Uelzen_Kreis,unknown,29562.0,4.0,1.0,y,other,3.0,2.4,16.0,235000.0,1807.692307692308,1,gas
n,1968.0,oil,y,320.0,Uelzen_Kreis,unknown,29578.0,12.0,1.0,n,other,8.0,40.0,100.0,398000.0,1243.75,1,oil
n,1968.0,electricity,y,45.0,Uelzen_Kreis,unknown,29571.0,3.5,0.0,n,other,1.0,0.0,0.0,35000.0,777.7777777777778,0,strom
n,1838.0,oil,n,350.0,Uelzen_Kreis,unknown,29525.0,13.5,1.0,n,Uelzen,8.0,40.0,100.0,365000.0,1042.857142857143,1,oil
y,2019.0,unknown,n,130.0,Uelzen_Kreis,first_time_use,29525.0,5.0,1.0,n,Uelzen,3.0,40.0,100.0,315000.0,2423.076923076923,1,unknown
n,1962.0,oil,y,170.0,Uelzen_Kreis,unknown,29549.0,7.0,1.0,n,Bad_Bevensen,5.0,40.0,100.0,289000.0,1700.0,1,oil
y,2019.0,natural_gas_light,n,130.0,Uelzen_Kreis,first_time_use,29574.0,5.0,0.0,n,other,3.0,0.0,0.0,295000.0,2269.230769230769,0,gas
n,1896.0,oil,n,435.0,Uelzen_Kreis,well_kept,29584.0,15.0,1.0,n,other,8.0,40.0,100.0,267900.0,615.8620689655172,1,oil
n,1900.0,gas,n,130.0,Uelzen_Kreis,refurbished,29565.0,4.0,1.0,n,other,3.0,2.4,16.0,149000.0,1146.1538461538462,1,gas
n,2015.0,gas,n,120.8,Vechta_Kreis,unknown,49413.0,5.0,1.0,n,other,2.0,40.0,100.0,339900.0,2813.7417218543046,1,gas
n,1978.0,unknown,n,210.0,Vechta_Kreis,unknown,49401.0,7.0,unknown,n,other,6.0,0.0,0.0,310000.0,1476.190476190476,0,unknown
n,2003.0,unknown,n,145.0,Vechta_Kreis,well_kept,49424.0,6.0,1.0,n,other,4.0,2.4,16.0,295000.0,2034.4827586206895,1,unknown
n,1964.0,gas,n,110.0,Vechta_Kreis,well_kept,49377.0,5.0,1.0,n,other,2.0,2.4,16.0,249000.0,2263.6363636363635,1,gas
n,1983.0,gas,y,376.36,Vechta_Kreis,unknown,49401.0,11.0,1.0,n,other,8.0,0.0,0.0,385000.0,1022.956743543416,0,gas
n,1990.0,gas,n,110.0,Vechta_Kreis,well_kept,49424.0,4.0,1.0,n,other,2.0,0.0,0.0,164800.0,1498.1818181818182,0,gas
n,2007.0,unknown,n,130.0,Vechta_Kreis,unknown,49377.0,5.0,1.0,n,other,3.0,2.4,16.0,165000.0,1269.2307692307693,1,unknown
n,1980.0,unknown,n,180.0,Vechta_Kreis,unknown,49377.0,7.0,1.0,n,other,5.0,2.4,6.0,350000.0,1944.4444444444443,1,unknown
n,1971.0,gas,n,160.0,Vechta_Kreis,unknown,49393.0,5.0,1.0,n,other,4.0,40.0,100.0,329000.0,2056.25,1,gas
n,2005.0,gas,n,110.0,Vechta_Kreis,well_kept,49377.0,4.0,1.0,n,other,2.0,2.4,16.0,316500.0,2877.2727272727275,1,gas
n,1975.0,gas,n,260.0,Vechta_Kreis,unknown,49377.0,10.0,1.0,n,other,7.0,2.4,16.0,379000.0,1457.6923076923076,1,gas
n,1986.0,natural_gas_light,n,159.0,Vechta_Kreis,need_of_renovation,49401.0,5.0,1.0,n,other,4.0,2.4,16.0,325000.0,2044.0251572327045,1,gas
n,1970.0,gas,n,129.0,Vechta_Kreis,unknown,49393.0,6.0,1.0,n,other,3.0,40.0,100.0,229000.0,1775.1937984496124,1,gas
n,2005.0,gas,n,220.0,Vechta_Kreis,well_kept,49377.0,5.0,1.0,n,other,6.0,2.4,16.0,630000.0,2863.6363636363635,1,gas
n,2005.0,gas,n,110.0,Vechta_Kreis,well_kept,49377.0,5.0,1.0,n,other,2.0,2.4,16.0,316500.0,2877.2727272727275,1,gas
n,1960.0,gas,y,253.0,Vechta_Kreis,unknown,49401.0,7.0,1.0,y,other,7.0,0.0,0.0,349000.0,1379.4466403162055,0,gas
n,1972.0,oil,n,146.44,Vechta_Kreis,unknown,49377.0,5.0,1.0,n,other,4.0,2.4,16.0,355000.0,2424.201037967769,1,oil
n,1991.0,gas,n,248.08,Vechta_Kreis,unknown,49424.0,8.0,0.0,n,other,7.0,0.0,0.0,375000.0,1511.6091583360203,0,gas
n,1956.0,gas,n,230.0,Vechta_Kreis,unknown,49451.0,9.0,1.0,n,other,7.0,0.0,0.0,289000.0,1256.5217391304348,0,gas
n,1979.0,gas,n,366.0,Vechta_Kreis,well_kept,49393.0,10.0,1.0,n,other,8.0,40.0,100.0,769000.0,2101.092896174863,1,gas
n,2009.0,gas,n,503.69,Vechta_Kreis,unknown,49377.0,14.0,0.0,n,other,8.0,0.0,0.0,1150000.0,2283.150350413945,0,gas
y,2020.0,gas,n,122.0,Vechta_Kreis,first_time_use,49451.0,5.0,1.0,y,other,3.0,2.4,16.0,273009.0,2237.77868852459,1,gas
y,2020.0,gas,n,140.0,Vechta_Kreis,first_time_use,49451.0,5.0,1.0,y,other,3.0,2.4,16.0,294555.0,2103.964285714286,1,gas
y,2020.0,gas,n,140.0,Vechta_Kreis,first_time_use,49401.0,5.0,0.0,y,other,3.0,0.0,0.0,314555.0,2246.8214285714284,0,gas
n,2013.0,gas,n,170.0,Verden_Kreis,well_kept,28832.0,6.0,1.0,n,Achim,5.0,40.0,100.0,549000.0,3229.4117647058824,1,gas
n,2015.0,gas,n,123.0,Verden_Kreis,mint_condition,28832.0,4.0,1.0,n,Achim,3.0,40.0,100.0,379000.0,3081.3008130081303,1,gas
n,1990.0,gas,n,184.96,Verden_Kreis,unknown,27283.0,6.0,unknown,n,Verden_Aller,6.0,0.0,0.0,369000.0,1995.025951557093,0,gas
n,1963.0,oil,y,150.0,Verden_Kreis,first_time_use,27283.0,7.0,1.0,n,Verden_Aller,4.0,10.0,50.0,208000.0,1386.6666666666667,1,oil
n,1990.0,wood_chips,n,227.0,Verden_Kreis,first_time_use_after_refurbishment,27308.0,5.0,1.0,n,other,7.0,2.4,16.0,189000.0,832.5991189427313,1,erneuerbar
n,1971.0,gas,n,125.6,Verden_Kreis,modernized,28832.0,5.0,1.0,y,Achim,3.0,40.0,100.0,280000.0,2229.299363057325,1,gas
y,2020.0,unknown,n,170.0,Verden_Kreis,first_time_use,27308.0,5.0,1.0,n,other,5.0,2.4,16.0,428000.0,2517.6470588235293,1,unknown
y,2020.0,unknown,n,125.0,Verden_Kreis,first_time_use,27308.0,4.0,1.0,n,other,3.0,2.4,16.0,419000.0,3352.0,1,unknown
n,2012.0,unknown,y,200.0,Verden_Kreis,unknown,28832.0,9.0,1.0,n,Achim,6.0,40.0,100.0,595000.0,2975.0,1,unknown
y,2020.0,gas,n,122.0,Verden_Kreis,first_time_use,28832.0,4.0,1.0,n,Achim,3.0,40.0,100.0,385000.0,3155.7377049180327,1,gas
n,1959.0,gas,y,170.0,Verden_Kreis,mint_condition,28832.0,6.0,1.0,n,Achim,5.0,2.4,16.0,525000.0,3088.235294117647,1,gas
y,2020.0,solar_heating:gas,n,134.74,Verden_Kreis,first_time_use,28832.0,5.0,1.0,n,Achim,3.0,2.4,16.0,530000.0,3933.501558557221,1,gas
n,1995.0,gas,n,55.8,Verden_Kreis,well_kept,28870.0,2.0,1.0,n,other,1.0,2.4,16.0,69000.0,1236.5591397849464,1,gas
n,1982.0,gas,y,237.0,Verden_Kreis,need_of_renovation,27283.0,6.0,0.0,n,Verden_Aller,7.0,0.0,0.0,429000.0,1810.126582278481,0,gas
n,1872.0,gas,y,243.0,Verden_Kreis,mint_condition,27283.0,9.0,unknown,y,Verden_Aller,7.0,0.0,0.0,359000.0,1477.366255144033,0,gas
n,1980.0,gas,n,196.0,Verden_Kreis,modernized,27299.0,6.0,1.0,n,other,6.0,40.0,100.0,380000.0,1938.7755102040817,1,gas
n,1995.0,gas,n,128.22,Verden_Kreis,unknown,28876.0,5.0,1.0,n,other,3.0,40.0,100.0,285000.0,2222.7421619092183,1,gas
n,1999.0,gas,y,425.0,Verden_Kreis,well_kept,27283.0,22.0,1.0,n,Verden_Aller,8.0,40.0,100.0,1325000.0,3117.6470588235293,1,gas
n,1999.0,gas,y,425.0,Verden_Kreis,mint_condition,27283.0,22.0,1.0,n,Verden_Aller,8.0,40.0,100.0,1250000.0,2941.176470588235,1,gas
n,1970.0,gas,y,104.79,Verden_Kreis,well_kept,28832.0,3.0,1.0,n,Achim,2.0,2.4,16.0,269000.0,2567.038839583929,1,gas
n,1995.0,gas,n,150.0,Verden_Kreis,mint_condition,28870.0,4.0,0.0,n,other,4.0,0.0,0.0,398000.0,2653.333333333333,0,gas
n,1998.0,unknown,n,240.0,Verden_Kreis,unknown,27313.0,7.0,1.0,n,other,7.0,40.0,100.0,478000.0,1991.6666666666667,1,unknown
n,1945.0,oil,n,171.2,Verden_Kreis,well_kept,28832.0,7.0,1.0,n,Achim,5.0,2.4,16.0,395000.0,2307.2429906542056,1,oil
n,1967.0,oil,y,110.0,Verden_Kreis,well_kept,27299.0,3.0,1.0,n,other,2.0,2.4,16.0,210000.0,1909.090909090909,1,oil
n,2010.0,gas,y,292.85,Verden_Kreis,mint_condition,28876.0,10.0,1.0,n,other,8.0,40.0,100.0,795000.0,2714.7003585453303,1,gas
n,2000.0,gas,n,115.0,Verden_Kreis,well_kept,28876.0,4.0,1.0,n,other,2.0,40.0,100.0,299000.0,2600.0,1,gas
n,1990.0,gas,n,160.0,Verden_Kreis,unknown,28832.0,4.0,1.0,n,Achim,4.0,40.0,100.0,569000.0,3556.25,1,gas
n,1990.0,gas,n,217.0,Verden_Kreis,mint_condition,27308.0,6.0,1.0,n,other,6.0,2.4,16.0,379000.0,1746.5437788018432,1,gas
n,1991.0,gas,n,143.0,Verden_Kreis,well_kept,28832.0,3.0,1.0,y,Achim,4.0,40.0,100.0,419000.0,2930.0699300699303,1,gas
n,1970.0,oil,y,157.0,Verden_Kreis,well_kept,28876.0,7.0,1.0,n,other,4.0,10.0,50.0,399000.0,2541.4012738853503,1,oil
n,1965.0,gas,y,111.15,Verden_Kreis,need_of_renovation,27283.0,4.0,1.0,n,Verden_Aller,2.0,40.0,100.0,179000.0,1610.4363472784526,1,gas
n,1970.0,oil,y,234.0,Verden_Kreis,well_kept,28832.0,7.0,1.0,n,Achim,7.0,40.0,100.0,789000.0,3371.794871794872,1,oil
n,1980.0,gas,n,221.0,Verden_Kreis,well_kept,27299.0,7.0,1.0,n,other,7.0,40.0,100.0,429000.0,1941.1764705882356,1,gas
n,1981.0,gas,y,119.0,Verden_Kreis,well_kept,28876.0,4.0,1.0,n,other,2.0,40.0,100.0,299900.0,2520.168067226891,1,gas
n,1960.0,gas,n,175.0,Verden_Kreis,refurbished,27339.0,3.0,1.0,n,other,5.0,40.0,100.0,329000.0,1880.0,1,gas
n,1966.0,gas,y,183.0,Verden_Kreis,unknown,28832.0,6.0,1.0,n,Achim,6.0,40.0,100.0,398000.0,2174.863387978142,1,gas
n,1965.0,gas,y,101.5,Verden_Kreis,unknown,28832.0,5.0,1.0,n,Achim,2.0,2.4,16.0,219000.0,2157.635467980296,1,gas
n,1964.0,oil,y,230.0,Verden_Kreis,unknown,27283.0,9.0,unknown,n,Verden_Aller,7.0,0.0,0.0,545000.0,2369.5652173913045,0,oil
n,1978.0,gas,y,240.0,Verden_Kreis,well_kept,28832.0,7.0,1.0,n,Achim,7.0,40.0,100.0,475000.0,1979.1666666666667,1,gas
n,2014.0,gas,n,145.5,Verden_Kreis,mint_condition,28832.0,4.0,1.0,n,Achim,4.0,2.4,16.0,409000.0,2810.996563573883,1,gas
n,1936.0,oil,n,90.0,Verden_Kreis,need_of_renovation,28870.0,3.0,1.0,n,other,1.0,2.4,6.0,115000.0,1277.7777777777778,1,oil
n,1961.0,oil,y,196.0,Verden_Kreis,modernized,28876.0,8.0,1.0,n,other,6.0,2.4,16.0,495000.0,2525.5102040816328,1,oil
n,1920.0,gas,n,180.8,Verden_Kreis,unknown,28832.0,7.0,1.0,n,Achim,5.0,2.4,16.0,415000.0,2295.353982300885,1,gas
n,1974.0,oil,y,145.0,Verden_Kreis,unknown,27308.0,6.0,1.0,n,other,4.0,2.4,16.0,338000.0,2331.0344827586205,1,oil
n,1980.0,natural_gas_light,n,105.0,Verden_Kreis,unknown,28832.0,4.0,1.0,n,Achim,2.0,40.0,100.0,289000.0,2752.3809523809523,1,gas
n,1637.0,gas,y,165.0,Verden_Kreis,fully_renovated,27283.0,5.0,1.0,y,Verden_Aller,5.0,40.0,100.0,629000.0,3812.121212121212,1,gas
n,2014.0,gas:electricity,n,70.19,Verden_Kreis,mint_condition,28870.0,3.0,0.0,y,other,1.0,0.0,0.0,159000.0,2265.27995440946,0,gas
n,1983.0,electricity,n,163.0,Verden_Kreis,well_kept,28832.0,5.0,1.0,n,Achim,5.0,2.4,16.0,495000.0,3036.8098159509204,1,strom
n,1951.0,gas,y,122.0,Verden_Kreis,unknown,28832.0,5.0,1.0,n,Achim,3.0,40.0,100.0,249500.0,2045.0819672131147,1,gas
n,1980.0,gas,y,170.0,Verden_Kreis,mint_condition,27283.0,5.0,1.0,n,Verden_Aller,5.0,40.0,100.0,369000.0,2170.5882352941176,1,gas
n,1996.0,gas,n,248.71,Verden_Kreis,well_kept,28876.0,6.0,1.0,n,other,7.0,2.4,16.0,549000.0,2207.3901330867275,1,gas
n,1976.0,oil,y,239.0,Verden_Kreis,well_kept,28870.0,4.0,1.0,n,other,7.0,2.4,16.0,595000.0,2489.539748953975,1,oil
n,1956.0,gas,y,120.0,Verden_Kreis,well_kept,28870.0,5.0,1.0,n,other,2.0,2.4,16.0,249000.0,2075.0,1,gas
n,1924.0,unknown,n,540.0,Verden_Kreis,unknown,27283.0,8.0,1.0,n,Verden_Aller,8.0,40.0,100.0,675000.0,1250.0,1,unknown
n,1963.0,gas,y,145.0,Verden_Kreis,well_kept,28832.0,5.0,1.0,n,Achim,4.0,2.4,16.0,349000.0,2406.896551724138,1,gas
n,1972.0,oil,n,204.16,Verden_Kreis,unknown,28832.0,6.0,1.0,n,Achim,6.0,2.4,16.0,395000.0,1934.757053291536,1,oil
n,1977.0,unknown,n,152.0,Verden_Kreis,unknown,28832.0,5.0,1.0,n,Achim,4.0,2.4,16.0,269000.0,1769.7368421052631,1,unknown
y,2020.0,gas,n,150.0,Verden_Kreis,first_time_use,27283.0,5.0,0.0,n,Verden_Aller,4.0,0.0,0.0,350000.0,2333.333333333333,0,gas
y,2020.0,gas,n,150.0,Verden_Kreis,first_time_use,27283.0,5.0,0.0,n,Verden_Aller,4.0,0.0,0.0,350000.0,2333.333333333333,0,gas
n,1970.0,oil,n,158.0,Verden_Kreis,unknown,27308.0,5.0,1.0,n,other,4.0,2.4,16.0,259000.0,1639.240506329114,1,oil
n,2003.0,gas,n,179.0,Verden_Kreis,well_kept,27299.0,8.0,1.0,n,other,5.0,40.0,100.0,419000.0,2340.782122905028,1,gas
n,1964.0,oil,n,99.86,Verden_Kreis,well_kept,28832.0,5.0,1.0,n,Achim,1.0,2.4,16.0,265000.0,2653.715201281794,1,oil
n,2012.0,natural_gas_light,n,208.0,Verden_Kreis,mint_condition,28832.0,7.0,1.0,n,Achim,6.0,40.0,100.0,630000.0,3028.846153846154,1,gas
y,2020.0,environmental_thermal_energy,n,147.0,Verden_Kreis,first_time_use,27299.0,5.0,1.0,n,other,4.0,40.0,100.0,378100.0,2572.108843537415,1,erneuerbar
y,2020.0,unknown,n,153.0,Wesermarsch_Kreis,unknown,26939.0,5.0,unknown,n,other,4.0,0.0,0.0,243480.0,1591.3725490196075,0,unknown
n,1933.0,oil,n,228.0,Wesermarsch_Kreis,well_kept,26349.0,8.0,1.0,n,Jade,7.0,2.4,16.0,353000.0,1548.2456140350878,1,oil
n,2001.0,natural_gas_light,n,132.0,Wesermarsch_Kreis,first_time_use,26969.0,5.0,1.0,n,Butjadingen,3.0,2.4,16.0,263000.0,1992.4242424242425,1,gas
y,2020.0,gas,n,100.0,Wesermarsch_Kreis,unknown,26349.0,4.0,0.0,n,Jade,1.0,0.0,0.0,254000.0,2540.0,0,gas
n,1972.0,gas,y,140.0,Wesermarsch_Kreis,unknown,27804.0,5.0,0.0,n,other,3.0,0.0,0.0,169000.0,1207.142857142857,0,gas
n,1968.0,gas,y,90.0,Wesermarsch_Kreis,unknown,26954.0,5.0,1.0,n,Nordenham,1.0,2.4,16.0,160000.0,1777.7777777777778,1,gas
n,1982.0,natural_gas_light,y,260.0,Wesermarsch_Kreis,well_kept,26939.0,10.0,1.0,n,other,7.0,2.4,6.0,249000.0,957.6923076923076,1,gas
n,1870.0,natural_gas_light,n,350.0,Wesermarsch_Kreis,fully_renovated,26931.0,11.0,1.0,n,Elsfleth,8.0,0.0,0.0,399000.0,1140.0,0,gas
y,2020.0,gas,n,124.0,Wesermarsch_Kreis,unknown,26931.0,4.0,1.0,n,Elsfleth,3.0,40.0,100.0,349900.0,2821.7741935483878,1,gas
n,1968.0,gas,n,138.0,Wesermarsch_Kreis,unknown,27809.0,6.0,1.0,n,other,3.0,0.0,0.0,245000.0,1775.3623188405795,0,gas
y,2020.0,gas,n,129.0,Wesermarsch_Kreis,first_time_use,26919.0,4.0,1.0,n,other,3.0,2.4,16.0,228699.0,1772.860465116279,1,gas
n,1963.0,gas,y,118.0,Wesermarsch_Kreis,need_of_renovation,26919.0,3.0,1.0,n,other,2.0,2.4,16.0,111000.0,940.6779661016948,1,gas
n,1527.0,gas,n,178.0,Wesermarsch_Kreis,unknown,26931.0,6.0,1.0,n,Elsfleth,5.0,0.0,0.0,129000.0,724.7191011235955,0,gas
n,1992.0,gas,n,120.25,Wesermarsch_Kreis,well_kept,26954.0,4.0,1.0,n,Nordenham,2.0,2.4,16.0,145000.0,1205.821205821206,1,gas
n,1865.0,gas,n,180.0,Wesermarsch_Kreis,need_of_renovation,27809.0,5.0,1.0,n,other,5.0,2.4,16.0,293590.0,1631.0555555555557,1,gas
n,1935.0,gas,y,174.0,Wesermarsch_Kreis,unknown,26954.0,6.0,1.0,n,Nordenham,5.0,2.4,16.0,275000.0,1580.4597701149426,1,gas
n,1985.0,gas,n,183.0,Wesermarsch_Kreis,well_kept,26969.0,6.0,1.0,n,Butjadingen,6.0,2.4,16.0,460000.0,2513.6612021857923,1,gas
n,1994.0,gas,n,160.17,Wesermarsch_Kreis,modernized,26349.0,4.0,1.0,n,Jade,4.0,2.4,16.0,350000.0,2185.178248111382,1,gas
n,1969.0,gas,y,195.0,Wesermarsch_Kreis,fully_renovated,26954.0,7.0,1.0,n,Nordenham,6.0,2.4,16.0,275000.0,1410.2564102564102,1,gas
n,2017.0,wood,n,145.0,Wesermarsch_Kreis,refurbished,26936.0,3.0,1.0,n,other,4.0,2.4,16.0,439000.0,3027.586206896552,1,erneuerbar
